Kera Fm 5% Bottle Of 60ml Solution,₹729.95,https://cdn01.pharmeasy.in/dam/products/I41594/kera-fm-5-bottle-of-60ml-solution-1-1664868971.jpg?dim=320x320&dpr=1&q=100
Kera Xl M Solution 60ml,₹1360.00,https://cdn01.pharmeasy.in/dam/products/I43004/kera-xl-m-solution-60ml-1-1641538682.jpg?dim=320x320&dpr=1&q=100
Keraboost Strip Of 10 Tablets,₹209.00,https://cdn01.pharmeasy.in/dam/products/I00228/keraboost-strip-of-10-tablets-7-1689155167.jpg?dim=320x320&dpr=1&q=100
Kerablak Strip Of 10 Tablets,₹211.40,https://cdn01.pharmeasy.in/dam/products/I00355/kerablak-tablet-front-2-1597362222.jpg?dim=320x320&dpr=1&q=100
Keracnyl Tube Of 100ml Foaming Gel,N/A,https://cdn01.pharmeasy.in/dam/products/208619/keracnyl-tube-of-100ml-foaming-gel-2-1633339398.jpg?dim=320x320&dpr=1&q=100
Keraglo Eva Strip Of 10 Tablets,₹250.00,https://cdn01.pharmeasy.in/dam/products/242349/keraglo-eva-tablet-10s-2-1654073822.jpg?dim=320x320&dpr=1&q=100
Keraglo Men Strip Of 10 Tablets,₹250.00,https://cdn01.pharmeasy.in/dam/products/242351/keraglo-men-strip-of-10-tablets-2-1654073567.jpg?dim=320x320&dpr=1&q=100
Keraglo Eva Bottle Of 30 Tablets,₹720.00,https://cdn01.pharmeasy.in/dam/products/264041/keraglo-eva-tablet-30s-1-1641533371.jpg?dim=320x320&dpr=1&q=100
Keraglo Ad Lotion 50ml,₹312.10,https://cdn01.pharmeasy.in/dam/products/I01950/keraglo-ad-lotion-50ml-1-1689600128.jpg?dim=320x320&dpr=1&q=100
Keratoderm Bottle Of 30 Tablets,N/A,https://cdn01.pharmeasy.in/dam/products/I32272/keratoderm-tablet-30s-2-1641536691.jpg?dim=320x320&dpr=1&q=100
Kesaa Plus Strip Of 10 Tablets,₹449.00,https://cdn01.pharmeasy.in/dam/products/I12655/kesaa-plus-tablets-10s-1-1664616313.jpg?dim=320x320&dpr=1&q=100
Ket Aminos Strip Of 10 Tablets,₹460.77,https://cdn01.pharmeasy.in/dam/products/334027/ket-aminos-strip-of-10-tablets-1-1641536458.jpg?dim=320x320&dpr=1&q=100
Ketasma 1mg Strip Of 10 Tablets,₹105.00,https://cdn01.pharmeasy.in/dam/products/099435/ketasma-1mg-tablet-2-1641535351.jpg?dim=320x320&dpr=1&q=100
Ketoalfa Strip Of 10 Tablets,₹370.00,https://cdn01.pharmeasy.in/dam/products/255746/ketoalfa-strip-of-10-tablets-2-1641530438.jpg?dim=320x320&dpr=1&q=100
Ketoadd Strip Of 20 Tablets,₹523.00,https://cdn01.pharmeasy.in/dam/products/269403/ketoadd-strip-of-20-tablets-1-1719662707.jpg?dim=320x320&dpr=1&q=100
Ketoart Strip Of 10 Tablets,₹342.00,https://cdn01.pharmeasy.in/dam/products/I10023/ketoart-strip-of-10-tablets-2-1641537362.jpg?dim=320x320&dpr=1&q=100
Ketoalfa Sachet Of 2.7gm Oral Powder,N/A,https://cdn01.pharmeasy.in/dam/products/I14418/ketoalfa-sachet-of-27gm-oral-powder-1-1660215346.jpg?dim=320x320&dpr=1&q=100
Ketocheck Strip Of 10 Tablets,N/A,https://cdn01.pharmeasy.in/dam/products/I37949/ketocheck-tab-10s-1-1641538603.jpg?dim=320x320&dpr=1&q=100
Ketodel Strip Of 10 Tablets,₹345.00,https://cdn01.pharmeasy.in/dam/products/I04828/ketodel-strip-of-10-tablets-1-1719572051.jpg?dim=320x320&dpr=1&q=100
Ketograce Sachet 5gm,₹108.00,https://cdn01.pharmeasy.in/dam/products/I01898/ketograce-sachet-5gm-1-1641535829.jpg?dim=320x320&dpr=1&q=100
Ketograce Strip Of 10 Tablets,₹360.00,https://cdn01.pharmeasy.in/dam/products/I01899/ketograce-strip-of-10-tablets-2-1641536226.jpg?dim=320x320&dpr=1&q=100
Ketoneph Strip Of 10 Tablets,₹340.00,https://cdn01.pharmeasy.in/dam/products/I37188/ketoneph-strip-of-10-tablets-1-1641537739.jpg?dim=320x320&dpr=1&q=100
Ketorol Dt 10mg Strip Of 15 Tablets,₹177.25,https://cdn01.pharmeasy.in/dam/products/I02339/ketorol-dt-10mg-strip-of-15-tablets-7-1641531918.jpg?dim=320x320&dpr=1&q=100
Ketorite Strip Of 10 Tablets,N/A,https://cdn01.pharmeasy.in/dam/products/I09104/ketorite-strip-of-10-tablets-2-1641536862.jpg?dim=320x320&dpr=1&q=100
Ketostar Soap 50gm,₹119.16,https://cdn01.pharmeasy.in/dam/products/209931/ketostar-wrap-of-50gm-soap-1-1664872500.jpg?dim=320x320&dpr=1&q=100
Ketosteril Strip Of 100 Tablets,₹3790.00,https://cdn01.pharmeasy.in/dam/products/099555/ketosteril-tablet-100s-1-1641535353.jpg?dim=320x320&dpr=1&q=100
Kevon Stay On Tube Of 75ml Lotion,₹342.00,https://cdn01.pharmeasy.in/dam/products/S29955/kevon-lotion-75ml-1-1641538776.jpg?dim=320x320&dpr=1&q=100
Kidrich D3 800iu 15ml Oral Nano Drops,₹199.50,https://cdn01.pharmeasy.in/dam/products/255087/kidrich-d3-800iu-15ml-oral-nano-drops-1-1702980443.jpg?dim=320x320&dpr=1&q=100
Kilfat 60mg Strip Of 10 Tablets,₹481.00,https://cdn01.pharmeasy.in/dam/products/254115/kilfat-60mg-strip-of-10-tablets-2-1641530274.jpg?dim=320x320&dpr=1&q=100
Kimet Xl 25mg Strip Of 10 Tablets,₹147.70,https://cdn01.pharmeasy.in/dam/products/202339/kimet-xl-25mg-strip-of-10-tablets-2-1641534096.jpg?dim=320x320&dpr=1&q=100
Kinpride 1mg Strip Of 10 Tablets,₹166.25,https://cdn01.pharmeasy.in/dam/products/221616/kinpride-1mg-tablet-2-1641531350.jpg?dim=320x320&dpr=1&q=100
Kion 10mg Strip Of 10 Tablets,₹85.00,https://cdn01.pharmeasy.in/dam/products/097935/kion-10mg-strip-of-10-tablets-2-1641535350.jpg?dim=320x320&dpr=1&q=100
Klin Walk Strip Of 10 Tablets,₹450.00,https://cdn01.pharmeasy.in/dam/products/I44645/klin-walk-tab-10s-1-1641538285.jpg?dim=320x320&dpr=1&q=100
Klm Klin Face Wash 100ml,₹320.00,https://cdn01.pharmeasy.in/dam/products/122344/klm-klin-face-wash-100ml-1-1664874506.jpg?dim=320x320&dpr=1&q=100
Klmc 1000mg Bottle Of 20 Effervescent Tablets,₹430.00,https://cdn01.pharmeasy.in/dam/products/I14831/klmc-1000mg-bottle-of-20-effervescent-tablets-1-1733993093.jpg?dim=320x320&dpr=1&q=100
Klosh F Strip Of 15 Tablets,₹540.00,https://cdn01.pharmeasy.in/dam/products/I01562/klosh-f-strip-of-15-tablets-1-1641533709.jpg?dim=320x320&dpr=1&q=100
Kobacar Strip Of 10 Tablets,₹628.00,https://cdn01.pharmeasy.in/dam/products/Q81433/kobacar-tablet-10s-1-1641538814.jpg?dim=320x320&dpr=1&q=100
Kojic Tube Of 25gm Cream,₹513.00,https://cdn01.pharmeasy.in/dam/products/100441/kojic-cream-25gm-1-1641531312.jpg?dim=320x320&dpr=1&q=100
Kojiglo Forte Tube Of 20gm Cream,₹640.00,https://cdn01.pharmeasy.in/dam/products/H28646/kojiglo-forte-tube-of-20gm-cream-1-1665815341.jpg?dim=320x320&dpr=1&q=100
Kojiglo Tube Of 20gm Gel,₹440.00,https://cdn01.pharmeasy.in/dam/products/G92081/kojiglo-gel-20gm-1-1664871891.jpg?dim=320x320&dpr=1&q=100
Kojivit Tube Of 15gm Gel,₹411.00,https://cdn01.pharmeasy.in/dam/products/100445/kojivit-gel-15gm-2-1641533144.jpg?dim=320x320&dpr=1&q=100
Kojivit Plus Advanced Tube Of 15gm Gel,₹425.00,https://cdn01.pharmeasy.in/dam/products/246333/kojivit-plus-advanced-tube-of-15gm-gel-1-1721049488.jpg?dim=320x320&dpr=1&q=100
Kolabos Xt Strip Of 10 Tablets,₹529.00,https://cdn01.pharmeasy.in/dam/products/M91636/kolabos-xt-tablet-10s-1-1641538788.jpg?dim=320x320&dpr=1&q=100
Kombiglyze Xr 5/1000mg Strip Of 7 Tablets,₹431.00,https://cdn01.pharmeasy.in/dam/products/242381/kombiglyze-xr-5-1000mg-strip-of-7-tablets-1-1670227921.jpg?dim=320x320&dpr=1&q=100
Kombiglyze Xr 5/500mg Strip Of 7 Tablets,₹396.50,https://cdn01.pharmeasy.in/dam/products/242383/kombiglyze-xr-5-500mg-tablet-1-1670227852.jpg?dim=320x320&dpr=1&q=100
Kondro Acute Strip Of 10 Tablets,₹344.77,https://cdn01.pharmeasy.in/dam/products/195115/kondro-acute-tablet-2-1641533738.jpg?dim=320x320&dpr=1&q=100
Kondro Od Strip Of 10 Tablets,₹199.00,https://cdn01.pharmeasy.in/dam/products/195116/kondro-od-strip-of-10-tablets-2-1641532688.jpg?dim=320x320&dpr=1&q=100
Korandil 10mg Strip Of 10 Tablets,₹296.00,https://cdn01.pharmeasy.in/dam/products/100650/korandil-10mg-tablet-2-1648711320.jpg?dim=320x320&dpr=1&q=100
Korandil 5mg Strip Of 10 Tablets,₹197.00,https://cdn01.pharmeasy.in/dam/products/100655/korandil-5mg-strip-of-10-tablets-2-1655462778.jpg?dim=320x320&dpr=1&q=100
Kq 100mg Strip Of 10 Capsules,₹682.00,https://cdn01.pharmeasy.in/dam/products/242746/kq-100mg-capsule-10s-1-1641534761.jpg?dim=320x320&dpr=1&q=100
Krimson 35mg Strip Of 21 Tablets,₹479.00,https://cdn01.pharmeasy.in/dam/products/100810/krimson-35mg-strip-of-21-tablets-1-1641533853.jpg?dim=320x320&dpr=1&q=100
Kryxana 200mg Strip Of 21 Tablets,N/A,https://cdn01.pharmeasy.in/dam/products/L90030/kryxana-200mg-tablet-21s-1-1687419430.jpg?dim=320x320&dpr=1&q=100
Kz 2% Tube Of 30gm Cream,N/A,https://cdn01.pharmeasy.in/dam/products/100995/kz-2-tube-of-30gm-cream-1-1704284932.jpg?dim=320x320&dpr=1&q=100
Kz Lotion 50ml,₹305.00,https://cdn01.pharmeasy.in/dam/products/100990/kz-lotion-50ml-1-1664873611.jpg?dim=320x320&dpr=1&q=100
Kz Plus Bottle Of 75ml Lotion,₹383.00,https://cdn01.pharmeasy.in/dam/products/I14823/kz-plus-bottle-of-75ml-lotion-1-1664870195.jpg?dim=320x320&dpr=1&q=100
L Montus Strip Of 15 Tablets,₹328.00,https://cdn01.pharmeasy.in/dam/products/I01065/l-montus-strip-of-15-tablets-2-1716187115.jpg?dim=320x320&dpr=1&q=100
Labebet 100mg Strip Of 10 Tablets,₹169.68,https://cdn01.pharmeasy.in/dam/products/222293/labebet-100mg-tablet-2-1641534342.jpg?dim=320x320&dpr=1&q=100
Lacoset 100mg Strip Of 10 Tablets,₹193.00,https://cdn01.pharmeasy.in/dam/products/225163/lacoset-100mg-strip-of-10-tablets-2-1737184587.jpg?dim=320x320&dpr=1&q=100
Lacoset 200mg Strip Of 10 Tablets,₹328.00,https://cdn01.pharmeasy.in/dam/products/225880/lacoset-200mg-strip-of-10-tablets-2-1737185494.jpg?dim=320x320&dpr=1&q=100
Lacosam 100mg Strip Of 10 Tablets,₹285.00,https://cdn01.pharmeasy.in/dam/products/223559/lacosam-100mg-strip-of-10-tablets-front-2-1607606807.jpg?dim=320x320&dpr=1&q=100
Lacosam 200mg Strip Of 15 Tablets,₹484.00,https://cdn01.pharmeasy.in/dam/products/B50098/lacosam-200mg-tablet-15s-2-1641538363.jpg?dim=320x320&dpr=1&q=100
Lactare Strip Of 30 Capsules,₹291.61,https://cdn01.pharmeasy.in/dam/products/101295/lactare-capsule-2-1664873605.jpg?dim=320x320&dpr=1&q=100
Lactihep Bottle Of 450ml Syrup,₹585.00,https://cdn01.pharmeasy.in/dam/products/222195/lactihep-syrup-450ml-2-1688726777.jpg?dim=320x320&dpr=1&q=100
Lactifiber Granules 180gm,₹482.00,https://cdn01.pharmeasy.in/dam/products/223842/lactifiber-granules-180gm-6.1-1641534342.jpg?dim=320x320&dpr=1&q=100
Lametec Dt 50mg Strip Of 10 Tablets,₹210.79,https://cdn01.pharmeasy.in/dam/products/102035/lametec-dt-50mg-tablet-2-1641530557.jpg?dim=320x320&dpr=1&q=100
Lametec Dt 100mg Strip Of 10 Tablets,₹378.20,https://cdn01.pharmeasy.in/dam/products/192391/lametec-dt-100mg-tablet-2-1641530585.jpg?dim=320x320&dpr=1&q=100
Lamez 100mg Strip Of 10 Tablets,₹250.25,https://cdn01.pharmeasy.in/dam/products/195898/lamez-100mg-tablet-2-1641532204.jpg?dim=320x320&dpr=1&q=100
Lamitor Od 100mg Strip Of 10 Tablets,₹347.00,https://cdn01.pharmeasy.in/dam/products/102110/lamitor-od-100mg-tablet-2-1641534866.jpg?dim=320x320&dpr=1&q=100
Lamitor Od 200mg Strip Of 10 Tablets,₹646.20,https://cdn01.pharmeasy.in/dam/products/102115/lamitor-od-200mg-tablet-2-1641533939.jpg?dim=320x320&dpr=1&q=100
Lamitor Dt 100mg Strip Of 15 Tablets,₹540.00,https://cdn01.pharmeasy.in/dam/products/I13152/lamitor-dt-100mg-strip-of-15-tablets-2-1641536570.jpg?dim=320x320&dpr=1&q=100
Lamitor Dt 50mg Strip Of 15 Tablets,₹289.00,https://cdn01.pharmeasy.in/dam/products/M23678/lamitor-dt-50mg-tablet-15s-2-1641538349.jpg?dim=320x320&dpr=1&q=100
Lantus 100iu Cartridge Of 3ml Solution For Injection,₹640.83,https://cdn01.pharmeasy.in/dam/products/192397/lantus-100iu-cartridge-of-3ml-solution-for-injection-1-1671170841.jpg?dim=320x320&dpr=1&q=100
Lantus Solostar 100iu Pre Filled Pen Of 3ml Solution For Injection,₹769.01,https://cdn01.pharmeasy.in/dam/products/196033/lantus-solostar-100iu-pre-filled-pen-of-3ml-solution-for-injection-1-1702875799.jpg?dim=320x320&dpr=1&q=100
Lantus 100iu Vial Of 10ml Solution For Injection,₹2136.12,https://cdn01.pharmeasy.in/dam/products/102445/lantus-100iu-vial-of-10ml-solution-for-injection-1-1641534600.jpg?dim=320x320&dpr=1&q=100
Laretol 0.25mcg Strip Of 10 Capsules,₹151.00,https://cdn01.pharmeasy.in/dam/products/216747/laretol-025mcg-capsule-2-1654592851.jpg?dim=320x320&dpr=1&q=100
Lasilactone 50mg Strip Of 10 Tablets,₹64.82,https://cdn01.pharmeasy.in/dam/products/102845/lasilactone-50mg-strip-of-10-tablets-2-1641533810.jpg?dim=320x320&dpr=1&q=100
Latoprost Bottle Of 2.5ml Eye Drops,₹587.00,https://cdn01.pharmeasy.in/dam/products/102965/latoprost-bottle-of-25ml-eye-drops-1-1641534315.jpg?dim=320x320&dpr=1&q=100
Latoprost Rt Bottle Of 2.5ml Eye Drops,₹610.49,https://cdn01.pharmeasy.in/dam/products/102966/latoprost-rt-bottle-of-25ml-eye-drops-1-1641534778.jpg?dim=320x320&dpr=1&q=100
Lefno 10mg Strip Of 10 Tablets,₹150.40,https://cdn01.pharmeasy.in/dam/products/103395/lefno-10mg-tablet-2-1641533345.jpg?dim=320x320&dpr=1&q=100
Lefno 20mg Strip Of 10 Tablets,₹293.70,https://cdn01.pharmeasy.in/dam/products/103400/lefno-20mg-tablet-2-1641532254.jpg?dim=320x320&dpr=1&q=100
Lefra 20mg Strip Of 10 Tablets,₹293.00,https://cdn01.pharmeasy.in/dam/products/103410/lefra-20mg-tablet-2-1641534868.jpg?dim=320x320&dpr=1&q=100
Lenangio 10mg Capsule,₹1114.25,https://cdn01.pharmeasy.in/dam/products/198225/lenangio-10mg-capsule-1-1641531905.jpg?dim=320x320&dpr=1&q=100
Letroz 2.5mg Bottle Of 30 Tablets,₹984.81,https://cdn01.pharmeasy.in/dam/products/I40946/letroz-25mg-tablet-30s-2-1641537807.jpg?dim=320x320&dpr=1&q=100
Levemir Flexpen 100iu Pre Filled Pen Of 3ml Solution For Injection,₹1594.78,https://cdn01.pharmeasy.in/dam/products/192411/levemir-flexpen-100iu-pre-filled-pen-of-3ml-solution-for-injection-1-1641530226.jpg?dim=320x320&dpr=1&q=100
Levenue 500mg Strip Of 15 Tablets,₹218.06,https://cdn01.pharmeasy.in/dam/products/I15124/levenue-500mg-tab-15s-2-1641536643.jpg?dim=320x320&dpr=1&q=100
Levepsy 500mg Strip Of 15 Tablets,₹189.01,https://cdn01.pharmeasy.in/dam/products/315540/levepsy-500mg-strip-of-15-tablets-1-1696413902.jpg?dim=320x320&dpr=1&q=100
Levera 1000mg Strip Of 10 Tablets,₹435.50,https://cdn01.pharmeasy.in/dam/products/104060/levera-1000mg-strip-of-10-tablets-7-1728883592.jpg?dim=320x320&dpr=1&q=100
Levera Xr 500mg Strip Of 10 Tablets,₹145.38,https://cdn01.pharmeasy.in/dam/products/104066/levera-xr-500mg-tablet-2-1641533273.jpg?dim=320x320&dpr=1&q=100
Levera Xr 1gm Strip Of 10 Tablets,₹450.00,https://cdn01.pharmeasy.in/dam/products/104067/levera-xr-1gm-tablet-2-1641532186.jpg?dim=320x320&dpr=1&q=100
Levera 750mg Strip Of 10 Tablets,₹216.61,https://cdn01.pharmeasy.in/dam/products/104075/levera-750mg-tablet-1-1641532744.jpg?dim=320x320&dpr=1&q=100
Levera 500mg Strip Of 15 Tablets,₹218.06,https://cdn01.pharmeasy.in/dam/products/I09178/levera-500mg-strip-of-15-tablets-2-1641536870.jpg?dim=320x320&dpr=1&q=100
Levesam 500mg Strip Of 15 Tablets,₹218.06,https://cdn01.pharmeasy.in/dam/products/248247/levesam-500mg-strip-of-15-tablets-2-1641530082.jpg?dim=320x320&dpr=1&q=100
Levigress 500mg Strip Of 10 Tablets,₹142.00,https://cdn01.pharmeasy.in/dam/products/241696/levigress-500mg-strip-of-10-tablets-1-1739344021.jpg?dim=320x320&dpr=1&q=100
Levipil 250mg Strip Of 10 Tablets,₹70.56,https://cdn01.pharmeasy.in/dam/products/104095/levipil-250mg-tablet-2-1641534779.jpg?dim=320x320&dpr=1&q=100
Levipil Bottle Of 100ml Syrup,₹444.54,https://cdn01.pharmeasy.in/dam/products/104096/levipil-syp-1-1641533863.jpg?dim=320x320&dpr=1&q=100
Levipil Xr 500mg Strip Of 10 Tablets,₹145.37,https://cdn01.pharmeasy.in/dam/products/104097/levipil-xr-500mg-tablet-2-1641534308.jpg?dim=320x320&dpr=1&q=100
Levipil 500mg Strip Of 10 Tablets,₹216.48,https://cdn01.pharmeasy.in/dam/products/104100/levipil-500mg-strip-of-10-tablets-2-1641533853.jpg?dim=320x320&dpr=1&q=100
Levipil 750mg Strip Of 10 Tablets,₹216.60,https://cdn01.pharmeasy.in/dam/products/104105/levipil-750mg-strip-of-10-tablets-2-1654584690.jpg?dim=320x320&dpr=1&q=100
Levipil 1gm Strip Of 10 Tablets,₹375.00,https://cdn01.pharmeasy.in/dam/products/209712/levipil-1gm-tablet-2-1641534807.jpg?dim=320x320&dpr=1&q=100
Levolin 50mcg Cfc Free Box Of 200md Metered Dose Inhaler,₹282.53,https://cdn01.pharmeasy.in/dam/products/104240/levolin-50mcg-inhaler-1-1641530559.jpg?dim=320x320&dpr=1&q=100
Lineator Strip Of 10 Capsules,₹800.00,https://cdn01.pharmeasy.in/dam/products/242795/lineator-cap-1-1641530179.jpg?dim=320x320&dpr=1&q=100
Liofen 10mg Strip Of 10 Tablets,₹124.84,https://cdn01.pharmeasy.in/dam/products/105050/liofen-10mg-strip-of-10-tablets-1-1721482732.jpg?dim=320x320&dpr=1&q=100
Liofen Xl 20mg Strip Of 10 Capsules,₹370.00,https://cdn01.pharmeasy.in/dam/products/105057/liofen-xl-20mg-strip-of-10-capsules-1-1721482511.jpg?dim=320x320&dpr=1&q=100
Lipaglyn 4mg Strip Of 10 Tablets,₹485.95,https://cdn01.pharmeasy.in/dam/products/246420/lipaglyn-4mg-strip-of-10-tablets-1-1641534596.jpg?dim=320x320&dpr=1&q=100
Lipicure 10mg Strip Of 15 Tablets,N/A,https://cdn01.pharmeasy.in/dam/products/105213/lipicure-10mg-strip-of-15-tablets-front-2-1597361987.jpg?dim=320x320&dpr=1&q=100
Lipicure 20mg Strip Of 15 Tablets,₹210.98,https://cdn01.pharmeasy.in/dam/products/105214/lipicure-20mg-strip-of-15-tablets-2-1641532188.jpg?dim=320x320&dpr=1&q=100
Lipicure 40mg Strip Of 15 Tablets,₹324.20,https://cdn01.pharmeasy.in/dam/products/239958/lipicure-40mg-strip-of-15-tablets-2-1690800994.jpg?dim=320x320&dpr=1&q=100
Lipicard 200mg Strip Of 10 Capsules,₹267.60,https://cdn01.pharmeasy.in/dam/products/105180/lipicard-200mg-strip-of-10-capsules-1-1641534488.jpg?dim=320x320&dpr=1&q=100
Lipicard 160mg Strip Of 10 Tablets,₹217.25,https://cdn01.pharmeasy.in/dam/products/105185/lipicard-160mg-strip-of-10-tablets-1-1641534949.jpg?dim=320x320&dpr=1&q=100
Lipikind F Strip Of 10 Tablets,₹108.77,https://cdn01.pharmeasy.in/dam/products/195397/lipikind-f-tablet-2-1641532499.jpg?dim=320x320&dpr=1&q=100
Lipocut 120mg Strip Of 10 Capsules,₹833.65,https://cdn01.pharmeasy.in/dam/products/215469/lipocut-120mg-capsule-2-1641532968.jpg?dim=320x320&dpr=1&q=100
Lipvas 20mg Strip Of 10 Tablets,₹140.67,https://cdn01.pharmeasy.in/dam/products/105425/lipvas-20mg-strip-of-10-tablets-1-1661616598.jpg?dim=320x320&dpr=1&q=100
Lipvas 40mg Strip Of 10 Tablets,₹216.16,https://cdn01.pharmeasy.in/dam/products/105430/lipvas-40mg-tablet-1-1661616823.jpg?dim=320x320&dpr=1&q=100
Livafin 0.25% Tube Of 30gm Cream,₹411.00,https://cdn01.pharmeasy.in/dam/products/272987/livafin-025-cream-30gm-1-1677139019.jpg?dim=320x320&dpr=1&q=100
Livial 2.5mg Strip Of 28 Tablets,₹1670.00,https://cdn01.pharmeasy.in/dam/products/105975/livial-25mg-tablet-1-1641533258.jpg?dim=320x320&dpr=1&q=100
Ln Beta 5mg Strip Of 10 Tablets,N/A,https://cdn01.pharmeasy.in/dam/products/262934/ln-beta-5mg-strip-of-10-tablets-front-2-1618215432.jpg?dim=320x320&dpr=1&q=100
Lnbloc 10mg Strip Of 10 Tablets,N/A,https://cdn01.pharmeasy.in/dam/products/239969/lnbloc-10mg-strip-of-10-tablets-front-2-1597361527.jpg?dim=320x320&dpr=1&q=100
Lnbloc 20mg Strip Of 10 Tablets,N/A,https://cdn01.pharmeasy.in/dam/products/240996/lnbloc-20mg-strip-of-10-tablets-front-2-1597361528.jpg?dim=320x320&dpr=1&q=100
Lobet 100mg Strip Of 10 Tablets,₹169.68,https://cdn01.pharmeasy.in/dam/products/106425/lobet-100mg-tablet-2-1641533806.jpg?dim=320x320&dpr=1&q=100
Lonopin 40mg Pre Filled Syringe Of 0.4ml Injection,₹470.31,https://cdn01.pharmeasy.in/dam/products/227366/lonopin-40mg-pre-filled-syringe-of-04ml-injection-1-1641530495.jpg?dim=320x320&dpr=1&q=100
Looz Bottle Of 200ml Oral Solution,₹231.00,https://cdn01.pharmeasy.in/dam/products/I01325/looz-bottle-of-200ml-oral-solution-2-1664872481.jpg?dim=320x320&dpr=1&q=100
Lornit Sachet Of 5gm Granules,₹212.70,https://cdn01.pharmeasy.in/dam/products/199243/lornit-sachet-of-5gm-granules-2-1672307294.jpg?dim=320x320&dpr=1&q=100
Losar 50mg Strip Of 15 Tablets,₹173.10,https://cdn01.pharmeasy.in/dam/products/107381/losar-50mg-strip-of-15-tablets-1-1641534447.jpg?dim=320x320&dpr=1&q=100
Losar H Strip Of 15 Tablets,₹306.60,https://cdn01.pharmeasy.in/dam/products/245148/losar-h-strip-of-15-tablets-2-1641534457.jpg?dim=320x320&dpr=1&q=100
Losar 25mg Strip Of 15 Tablets,₹91.60,https://cdn01.pharmeasy.in/dam/products/246318/losar-25mg-strip-of-15-tablets-2-1641533997.jpg?dim=320x320&dpr=1&q=100
Losar A Strip Of 15 Tablets,₹301.80,https://cdn01.pharmeasy.in/dam/products/I01076/losar-a-strip-of-15-tablets-2-1641534459.jpg?dim=320x320&dpr=1&q=100
Lubrijoint Od 1500mg Bottle Of 30 Tablets,₹600.00,https://cdn01.pharmeasy.in/dam/products/108516/lubrijoint-od-1500mg-bottle-of-30-tablets-2-1698931841.jpg?dim=320x320&dpr=1&q=100
Lubrijoint Plus Bottle Of 60 Tablets,₹622.00,https://cdn01.pharmeasy.in/dam/products/281409/lubrijoint-plus-bottle-of-60-tablets-2-1664873306.jpg?dim=320x320&dpr=1&q=100
Lulican Tube Of 30gm Cream,₹375.00,https://cdn01.pharmeasy.in/dam/products/I01496/lulican-cream-2-1688448499.jpg?dim=320x320&dpr=1&q=100
Lulifin 1% Tube Of 30gm Cream,₹338.00,https://cdn01.pharmeasy.in/dam/products/I04420/lulifin-1-cream-30gm-2-1641537268.jpg?dim=320x320&dpr=1&q=100
Lulifin 1% Tube Of 50gm Cream,₹378.00,https://cdn01.pharmeasy.in/dam/products/I41041/lulifin-1-cream-50gm-1-1641537812.jpg?dim=320x320&dpr=1&q=100
Lumia 60k Strip Of 8 Capsules,₹275.69,https://cdn01.pharmeasy.in/dam/products/I01754/lumia-60k-strip-of-8-capsules-1-1641534364.jpg?dim=320x320&dpr=1&q=100
Lumigan 0.01% Bottle Of 3ml Eye Drops,₹756.91,https://cdn01.pharmeasy.in/dam/products/108611/lumigan-001-eye-drops-3ml-3-1641531081.jpg?dim=320x320&dpr=1&q=100
Lupase 25000u Strip Of 10 Tablets,₹514.30,https://cdn01.pharmeasy.in/dam/products/I15584/lupase-25000u-tablet-10s-1-1641537113.jpg?dim=320x320&dpr=1&q=100
Lupiheme 12mg Strip Of 10 Tablets,₹282.50,https://cdn01.pharmeasy.in/dam/products/I00310/lupiheme-12mg-strip-of-10-tablets-2-1641533000.jpg?dim=320x320&dpr=1&q=100
Lupisulin M 30/70 100iu Cartridge Of 3ml Injection,₹385.55,https://cdn01.pharmeasy.in/dam/products/220606/lupisulin-m-30-70-100iu-cartridge-of-3ml-injection-1-1730094969.jpg?dim=320x320&dpr=1&q=100
Lupivestin 500mg Strip Of 10 Tablets,₹487.05,https://cdn01.pharmeasy.in/dam/products/255507/lupivestin-500mg-strip-of-10-tablets-2-1641532995.jpg?dim=320x320&dpr=1&q=100
Lupivestin Plus Strip Of 10 Tablets,₹994.50,https://cdn01.pharmeasy.in/dam/products/I42240/lupivestin-plus-strip-of-10-tablets-2-1641538669.jpg?dim=320x320&dpr=1&q=100
Lyrica 150mg Strip Of 14 Capsules,₹1152.32,https://cdn01.pharmeasy.in/dam/products/109185/lyrica-150mg-capsule-1-1688973071.jpg?dim=320x320&dpr=1&q=100
Lyrica 75mg Strip Of 14 Capsules,₹884.10,https://cdn01.pharmeasy.in/dam/products/109190/lyrica-75mg-capsule-1-1660642414.jpg?dim=320x320&dpr=1&q=100
Macitent 10mg Strip Of 10 Tablets,₹2320.78,https://cdn01.pharmeasy.in/dam/products/I32716/macitent-10mg-tab-10s-1-1641537168.jpg?dim=320x320&dpr=1&q=100
Macugold Plus Strip Of 10 Tablets,₹332.00,https://cdn01.pharmeasy.in/dam/products/263062/macugold-plus-tablet-2-1644933736.jpg?dim=320x320&dpr=1&q=100
Macvestin 500mg Strip Of 10 Tablets,₹546.00,https://cdn01.pharmeasy.in/dam/products/255505/macvestin-500mg-strip-of-10-tablets-2-1641532477.jpg?dim=320x320&dpr=1&q=100
Macvestin Neo Strip Of 10 Tablets,₹917.40,https://cdn01.pharmeasy.in/dam/products/M20428/macvestin-neo-tablet-10s-1-1641538342.jpg?dim=320x320&dpr=1&q=100
